Program,Year,State,Data Item,Value
SURVEY,2009,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,2009,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2009,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",26
SURVEY,2009,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2009,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2009,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2009,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2009,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2009,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2009,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2009,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",28
SURVEY,2009,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",26
SURVEY,2009,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",28
SURVEY,2009,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",26
SURVEY,2009,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",27
SURVEY,2009,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",29
SURVEY,2009,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",31
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2008,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2007,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2006,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2005,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",25
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",27
SURVEY,2004,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",28
SURVEY,2003,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,2003,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2003,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2003,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2003,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2003,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2003,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2003,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2003,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2003,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2003,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2003,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2003,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2003,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2003,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2003,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2003,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2003,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2003,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2003,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2003,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",25
SURVEY,2002,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",4
SURVEY,2002,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,2002,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2002,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2002,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,2002,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,2002,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,2002,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",4
SURVEY,2002,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",1
SURVEY,2002,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",1
SURVEY,2002,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",2
SURVEY,2002,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",1
SURVEY,2002,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",1
SURVEY,2002,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",1
SURVEY,2002,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",1
SURVEY,2002,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",1
SURVEY,2002,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",1
SURVEY,2002,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",1
SURVEY,2002,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",1
SURVEY,2002,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",1
SURVEY,2001,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",22
SURVEY,2001,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,2001,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2001,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2001,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2001,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,2001,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2001,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,2001,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,2001,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2001,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2001,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,2001,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2001,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2001,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2001,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2001,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2001,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2001,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,2001,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,2001,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,2000,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,2000,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2000,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2000,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2000,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2000,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,2000,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2000,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",27
SURVEY,2000,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",28
SURVEY,2000,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",28
SURVEY,2000,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",28
SURVEY,2000,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",28
SURVEY,2000,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",26
SURVEY,2000,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",27
SURVEY,2000,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",30
SURVEY,2000,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",29
SURVEY,2000,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",27
SURVEY,2000,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",25
SURVEY,2000,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",24
SURVEY,2000,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,1999,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,1999,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,1999,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,1999,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,1999,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,1999,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,1999,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,1999,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,1999,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,1999,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",11
SURVEY,1999,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,1999,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,1999,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,1999,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,1999,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,1999,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,1999,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,1999,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,1999,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,1998,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,1998,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,1998,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,1998,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,1998,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,1998,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,1998,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,1998,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,1998,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,1998,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,1998,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,1998,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,1998,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,1998,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,1998,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,1998,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,1998,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,1998,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,1997,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,1997,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,1997,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,1997,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,1997,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,1997,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,1997,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,1997,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,1997,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,1997,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",21
SURVEY,1997,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,1997,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,1997,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,1997,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,1997,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,1997,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,1997,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,1997,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,1997,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,1996,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,1996,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,1996,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,1996,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,1996,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,1996,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,1996,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,1996,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,1996,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,1996,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,1996,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,1996,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",8
SURVEY,1996,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,1996,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,1996,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,1996,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",4
SURVEY,1996,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,1996,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,1996,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",5
SURVEY,1996,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",6
SURVEY,1995,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",13
SURVEY,1995,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",14
SURVEY,1995,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",17
SURVEY,1995,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,1995,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,1995,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",18
SURVEY,1995,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,1995,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,1995,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,1995,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",20
SURVEY,1995,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",23
SURVEY,1995,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",19
SURVEY,1995,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",15
SURVEY,1995,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,1995,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,1995,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",16
SURVEY,1995,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",12
SURVEY,1994,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",10
SURVEY,1994,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",9
SURVEY,1994,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",7
SURVEY,1994,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",3
SURVEY,1994,OHIO,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",4
